"Reporting Starts","Reporting Ends","Ad Set Name","DMA Region",Budget,"Budget Type","Amount Spent (USD)","Amount Spent Today (USD)","CTR (All)","CTR (Link Click-Through Rate)","CPC (Cost per Link Click) (USD)","Link Clicks","Cost per Website Lead (USD)","Website Leads","Cost per Lead (Form) (USD)","Leads (Form)","Offer Claims","Cost per Offer Claim (USD)","Cost per Website Content Views (USD)","Cost per Website Purchase (USD)","Cost per Page Like (USD)","Post Reactions"
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Orlando-Daytona Bch-Melbrn",10,Daily,0.07,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Columbus, OH",10,Daily,0.31,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Youngstown,10,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Rochester, NY",10,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Tampa-St. Pete (Sarasota)",10,Daily,0.14,0,14.285714285714,,,,,,,,,,,,0.046666666666667,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Dayton,10,Daily,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Norfolk-Portsmth-Newpt Nws",10,Daily,0.31,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Greenville-N.Bern-Washngtn,10,Daily,0.08,0,12.5,,,,,,,,,,,,0.08,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Columbia, SC",10,Daily,0.05,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Toledo,10,Daily,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"West Palm Beach-Ft. Pierce",10,Daily,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Lansing,10,Daily,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Syracuse,10,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Richmond-Petersburg,10,Daily,0.06,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Knoxville,10,Daily,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Lima,10,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Raleigh-Durham (Fayetvlle)",10,Daily,0.31,0,2.7777777777778,,,,,,,,,,,,0.31,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Jacksonville,10,Daily,0.14,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Grand Rapids-Kalmzoo-B.Crk",10,Daily,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Harrisburg-Lncstr-Leb-York,10,Daily,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Greenvll-Spart-Ashevll-And,10,Daily,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Myrtle Beach-Florence",10,Daily,0.2,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Ft. Myers-Naples",10,Daily,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Roanoke-Lynchburg,10,Daily,0.06,0,8.3333333333333,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Chattanooga,10,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Wilkes Barre-Scranton-Hztn",10,Daily,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Charlottesville,10,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"South Bend-Elkhart",10,Daily,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Gainesville,10,Daily,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Corpus Christi",10,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Chicago,10,Daily,0.16,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Columbia-Jefferson City",10,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Dothan,10,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"St. Louis",10,Daily,0.16,0,4.5454545454545,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Rockford,10,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Shreveport,10,Daily,0.1,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Minneapolis-St. Paul",10,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Kansas City",10,Daily,0.16,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Milwaukee,10,Daily,0.29,0,4.1666666666667,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Houston,10,Daily,0.33,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"New Orleans",10,Daily,0.12,0,4.1666666666667,,,,,,,,,,,,0.12,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Dallas-Ft. Worth",10,Daily,0.37,0,1.9230769230769,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Waco-Temple-Bryan,10,Daily,0.06,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Monroe-El Dorado",10,Daily,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Birmingham (Ann And Tusc)",10,Daily,0.11,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Paducah-Cape Girard-Harsbg",10,Daily,0.03,0,50,,,,,,,,,,,,0.03,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Odessa-Midland,10,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Austin,10,Daily,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Jackson, TB",10,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Memphis,10,Daily,0.13,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"San Antonio",10,Daily,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Lafayette, LA",10,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Lake Charles",10,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Alexandria, LA",10,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Champaign&Sprngfld-Decatur,10,Daily,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Panama City",10,Daily,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Nashville,10,Daily,0.09,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Abilene-Sweetwater,10,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Peoria-Bloomington,10,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Mobile-Pensacola (Ft Walt)",10,Daily,0.12,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Huntsville-Decatur (Flor)",10,Daily,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Beaumont-Port Arthur",10,Daily,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Montgomery-Selma,10,Daily,0.1,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Tyler-Longview(Lfkn&Ncgd),10,Daily,0.08,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Baton Rouge",10,Daily,0.05,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"El Paso (Las Cruces)",10,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"Los Angeles",10,Daily,0.14,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"San Francisco-Oak-San Jose",10,Daily,0.06,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,"San Diego",10,Daily,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Sacramnto-Stkton-Modesto,10,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,Marriage_Fight1_MotivateW_AAH_Mobile,Fresno-Visalia,10,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"New York",5,Daily,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Philadelphia,5,Daily,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Detroit,5,Daily,0.18,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Savannah,5,Daily,0.1,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Pittsburgh,5,Daily,0.12,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Baltimore,5,Daily,0.26,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Charlotte,5,Daily,0.13,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Greensboro-H.Point-W.Salem,5,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Charleston, SC",5,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Augusta-Aiken,5,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Columbus, GA (Opelika, Al)",5,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Atlanta,5,Daily,0.05,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Albany, GA",5,Daily,0.05,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Indianapolis,5,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Miami-Ft. Lauderdale",5,Daily,0.05,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Tallahassee-Thomasville,5,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Orlando-Daytona Bch-Melbrn",5,Daily,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Tampa-St. Pete (Sarasota)",5,Daily,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Traverse City-Cadillac",5,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Norfolk-Portsmth-Newpt Nws",5,Daily,0.06,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Greenville-N.Bern-Washngtn,5,Daily,0.08,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Columbia, SC",5,Daily,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"West Palm Beach-Ft. Pierce",5,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Wilmington,5,Daily,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Lansing,5,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Richmond-Petersburg,5,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Knoxville,5,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Raleigh-Durham (Fayetvlle)",5,Daily,0.1,0,25,,,,,,,,,,,,0.1,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Jacksonville,5,Daily,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Greenvll-Spart-Ashevll-And,5,Daily,0.06,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Wilkes Barre-Scranton-Hztn",5,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"South Bend-Elkhart",5,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Chicago,5,Daily,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Shreveport,5,Daily,0.06,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Houston,5,Daily,0.05,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"New Orleans",5,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Dallas-Ft. Worth",5,Daily,0.06,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Monroe-El Dorado",5,Daily,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Birmingham (Ann And Tusc)",5,Daily,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Memphis,5,Daily,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Nashville,5,Daily,0.09,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Mobile-Pensacola (Ft Walt)",5,Daily,0.02,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Beaumont-Port Arthur",5,Daily,0.06,0,50,,,,,,,,,,,,0.06,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Montgomery-Selma,5,Daily,0.09,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,Tyler-Longview(Lfkn&Ncgd),5,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Baton Rouge",5,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"El Paso (Las Cruces)",5,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"Los Angeles",5,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_WinPhSls_AllDev_PageLike,"San Francisco-Oak-San Jose",5,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,"New York",10,Daily,0.44,0,5.4054054054054,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,Binghamton,10,Daily,0.01,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,Macon,10,Daily,0.1,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,Philadelphia,10,Daily,0.3,0,8.695652173913,,,,,,,,,,,,0.15,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,Detroit,10,Daily,0.17,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,Savannah,10,Daily,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,Pittsburgh,10,Daily,0.01,0,100,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,"Ft. Wayne",10,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,"Cleveland-Akron (Canton)",10,Daily,0.05,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,"Washington, DC (Hagrstwn)",10,Daily,0.23,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,Baltimore,10,Daily,0.24,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,"Flint-Saginaw-Bay City",10,Daily,0.05,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,Buffalo,10,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,Cincinnati,10,Daily,0.09,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,Charlotte,10,Daily,0.15,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,Greensboro-H.Point-W.Salem,10,Daily,0.08,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,"Charleston, SC",10,Daily,0.07,0,11.111111111111,,,,,,,,,,,,0.07,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,Augusta-Aiken,10,Daily,0.06,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,"Columbus, GA (Opelika, Al)",10,Daily,0.04,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,Atlanta,10,Daily,0.72,0,1.4925373134328,,,,,,,,,,,,0.72,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,"Albany, GA",10,Daily,0.03,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,Indianapolis,10,Daily,0.1,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,"Miami-Ft. Lauderdale",10,Daily,0.21,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,Tallahassee-Thomasville,10,Daily,0.05,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,"Tri-Cities, TN-VA",10,Daily,0,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,"Orlando-Daytona Bch-Melbrn",10,Daily,0.08,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,"Columbus, OH",10,Daily,0.11,0,10,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,"Rochester, NY",10,Daily,0.05,0,0,,,,,,,,,,,,,
2017-04-28,2017-05-14,MarriedFight1_MotivMWAAHisp_PGrad_PageLike,"Tampa-St. Pete (Sarasota)",10,Daily,0.06,0,0,,,,,,,,,,,,,
